# BLASTP 2.7.1+
# Query: NNMFBEEG_00001 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00002 methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NNMFBEEG_00013	LFTS_01721	98.347	121	2	0	1	121	63	183	8.57e-80	229
NNMFBEEG_00013	LFTS_00624	38.961	77	47	0	40	116	18	94	3.56e-14	59.7
# BLASTP 2.7.1+
# Query: NNMFBEEG_00014 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00015 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00016 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00017 protoporphyrinogen oxidase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00017	LFTS_01719	100.000	89	0	0	1	89	222	310	8.52e-58	181
# BLASTP 2.7.1+
# Query: NNMFBEEG_00018 protoporphyrinogen oxidase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00018	LFTS_01719	76.562	64	15	0	19	82	344	407	2.02e-24	90.5
# BLASTP 2.7.1+
# Query: NNMFBEEG_00019 putative metallophosphoesterase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00019	LFTS_01718	61.538	143	41	7	19	149	76	216	1.03e-45	147
# BLASTP 2.7.1+
# Query: NNMFBEEG_00020 protoporphyrinogen oxidase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00020	LFTS_01719	92.857	42	3	0	3	44	403	444	1.02e-19	79.3
# BLASTP 2.7.1+
# Query: NNMFBEEG_00021 protoporphyrinogen oxidase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00021	LFTS_01719	98.611	216	3	0	1	216	1	216	5.86e-151	424
# BLASTP 2.7.1+
# Query: NNMFBEEG_00022 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00023 membrane protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NNMFBEEG_00023	LFTS_01721	100.000	121	0	0	1	121	63	183	2.66e-82	235
NNMFBEEG_00023	LFTS_00624	38.961	77	47	0	40	116	18	94	3.06e-14	59.7
# BLASTP 2.7.1+
# Query: NNMFBEEG_00024 chloride channel protein EriC
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00024	LFTS_01722	91.071	112	6	2	1	111	29	137	4.66e-60	189
# BLASTP 2.7.1+
# Query: NNMFBEEG_00025 chloride channel protein EriC
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00025	LFTS_01722	100.000	428	0	0	1	428	143	570	0.0	870
# BLASTP 2.7.1+
# Query: NNMFBEEG_00027 putative phage integrase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
NNMFBEEG_00027	LFTS_01724	99.355	155	1	0	1	155	94	248	3.98e-114	319
NNMFBEEG_00027	LFTS_00923	58.710	155	60	2	1	154	92	243	8.68e-56	175
NNMFBEEG_00027	LFTS_02057	56.129	155	65	2	1	154	93	245	1.24e-53	169
NNMFBEEG_00027	LFTS_02205	57.895	152	58	3	1	149	93	241	3.37e-53	167
NNMFBEEG_00027	LFTS_01288	50.658	152	73	1	1	152	93	242	1.39e-49	159
NNMFBEEG_00027	LFTS_00380	31.138	167	94	5	2	155	90	248	5.24e-14	63.9
# BLASTP 2.7.1+
# Query: NNMFBEEG_00028 integrase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
NNMFBEEG_00028	LFTS_01725	100.000	104	0	0	1	104	1	104	3.77e-76	216
NNMFBEEG_00028	LFTS_02057	69.565	46	14	0	30	75	274	319	1.23e-17	72.4
NNMFBEEG_00028	LFTS_00923	63.043	46	17	0	30	75	272	317	8.05e-15	64.3
NNMFBEEG_00028	LFTS_01288	65.789	38	13	0	38	75	281	318	4.94e-12	56.6
NNMFBEEG_00028	LFTS_02205	76.667	30	7	0	46	75	275	304	1.21e-10	52.8
# BLASTP 2.7.1+
# Query: NNMFBEEG_00029 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00030 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00031 hypothetical protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00031	LFTS_01728	100.000	187	0	0	1	187	1	187	6.56e-140	384
# BLASTP 2.7.1+
# Query: NNMFBEEG_00032 ribonuclease
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00032	LFTS_01729	100.000	130	0	0	1	130	1	130	1.53e-91	257
# BLASTP 2.7.1+
# Query: NNMFBEEG_00033 ribonuclease
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00033	LFTS_01730	100.000	142	0	0	1	142	1	142	8.57e-105	291
# BLASTP 2.7.1+
# Query: NNMFBEEG_00034 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00035 methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
NNMFBEEG_00035	LFTS_01731	100.000	314	0	0	1	314	1	314	0.0	641
NNMFBEEG_00035	LFTS_01548	34.167	240	123	5	69	285	109	336	8.33e-26	101
NNMFBEEG_00035	LFTS_00227	40.000	155	89	1	150	300	337	491	2.30e-23	96.3
NNMFBEEG_00035	LFTS_01445	39.306	173	101	3	141	312	490	659	6.90e-23	95.1
NNMFBEEG_00035	LFTS_00048	40.764	157	80	4	162	312	100	249	6.22e-21	88.2
NNMFBEEG_00035	LFTS_02147	34.868	152	95	1	166	313	410	561	5.16e-20	86.3
NNMFBEEG_00035	LFTS_00183	50.000	94	43	2	185	275	271	363	6.51e-19	82.8
# BLASTP 2.7.1+
# Query: NNMFBEEG_00036 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00037 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00038 hypothetical protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00038	LFTS_01734	100.000	333	0	0	1	333	1	333	0.0	680
# BLASTP 2.7.1+
# Query: NNMFBEEG_00039 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00040 aldo/keto reductase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
NNMFBEEG_00040	LFTS_01736	100.000	357	0	0	1	357	1	357	0.0	723
NNMFBEEG_00040	LFTS_01886	34.030	335	198	6	1	326	1	321	1.33e-50	168
NNMFBEEG_00040	LFTS_00960	32.323	297	183	7	1	293	2	284	5.30e-40	140
# BLASTP 2.7.1+
# Query: NNMFBEEG_00041 putative Ada DNA repair protein and transcriptional regulator, AraC family
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00041	LFTS_01737	100.000	489	0	0	1	489	1	489	0.0	972
# BLASTP 2.7.1+
# Query: NNMFBEEG_00042 methylated DNA-protein cysteine methyltransferase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00042	LFTS_01738	100.000	164	0	0	1	164	1	164	3.87e-120	332
# BLASTP 2.7.1+
# Query: NNMFBEEG_00043 hypothetical protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
NNMFBEEG_00043	LFTS_01739	100.000	363	0	0	1	363	1	363	0.0	739
NNMFBEEG_00043	LFTS_00267	75.824	364	82	4	5	363	14	376	0.0	548
NNMFBEEG_00043	LFTS_02528	57.895	361	135	4	4	362	32	377	1.58e-142	405
# BLASTP 2.7.1+
# Query: NNMFBEEG_00044 putative TPR-domain containing protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
NNMFBEEG_00044	LFTS_01740	100.000	173	0	0	1	173	1	173	2.45e-126	348
NNMFBEEG_00044	LFTS_00266	73.750	160	40	1	13	170	17	176	2.92e-87	249
NNMFBEEG_00044	LFTS_02527	31.613	155	98	3	20	173	26	173	8.51e-18	73.2
# BLASTP 2.7.1+
# Query: NNMFBEEG_00045 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00046 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00047 DNA-3-methyladenine glycosylase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00047	LFTS_01743	99.310	145	1	0	1	145	67	211	8.08e-104	291
# BLASTP 2.7.1+
# Query: NNMFBEEG_00048 putative proteasome-type protease
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00048	LFTS_01744	100.000	251	0	0	1	251	1	251	0.0	515
# BLASTP 2.7.1+
# Query: NNMFBEEG_00049 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00050 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00051 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00052 Protein YceI
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00052	LFTS_01747	100.000	218	0	0	1	218	1	218	1.18e-160	439
# BLASTP 2.7.1+
# Query: NNMFBEEG_00053 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00054 plasmid maintenance system antidote protein, XRE family
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
NNMFBEEG_00054	LFTS_01749	100.000	116	0	0	1	116	1	116	7.25e-84	236
NNMFBEEG_00054	LFTS_00013	37.975	79	48	1	4	82	6	83	5.42e-15	61.6
NNMFBEEG_00054	LFTS_01212	43.836	73	38	2	4	76	7	76	1.31e-12	55.5
# BLASTP 2.7.1+
# Query: NNMFBEEG_00055 NADH dehydrogenase (Quinone)
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
NNMFBEEG_00055	LFTS_01750	100.000	686	0	0	1	686	1	686	0.0	1330
NNMFBEEG_00055	LFTS_01753	34.540	359	200	10	82	424	60	399	3.75e-30	120
NNMFBEEG_00055	LFTS_00698	27.397	365	221	8	83	429	76	414	2.58e-27	113
NNMFBEEG_00055	LFTS_00699	27.427	412	260	9	118	524	112	489	1.07e-26	110
NNMFBEEG_00055	LFTS_00700	24.605	443	284	14	85	516	71	474	1.16e-19	88.6
NNMFBEEG_00055	LFTS_02316	25.217	345	218	10	77	407	74	392	1.12e-14	73.2
# BLASTP 2.7.1+
# Query: NNMFBEEG_00056 formate hydrogenlyase subunit 4
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00056	LFTS_01751	100.000	320	0	0	1	320	1	320	0.0	613
# BLASTP 2.7.1+
# Query: NNMFBEEG_00057 hydrogenase 4 membrane component
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00057	LFTS_01752	100.000	220	0	0	1	220	1	220	1.50e-151	416
# BLASTP 2.7.1+
# Query: NNMFBEEG_00058 NADH dehydrogenase (Quinone)
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
NNMFBEEG_00058	LFTS_01753	100.000	485	0	0	1	485	1	485	0.0	940
NNMFBEEG_00058	LFTS_01750	34.254	362	203	10	60	402	82	427	4.14e-38	143
NNMFBEEG_00058	LFTS_00698	27.926	376	234	12	50	409	65	419	3.53e-25	105
NNMFBEEG_00058	LFTS_00699	26.027	292	202	4	123	412	135	414	6.61e-25	103
NNMFBEEG_00058	LFTS_00700	26.014	419	278	11	43	452	51	446	5.26e-19	85.5
# BLASTP 2.7.1+
# Query: NNMFBEEG_00059 putative NADH-ubiquinone oxidoreductase, 49 kDa subunit
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NNMFBEEG_00059	LFTS_01754	100.000	499	0	0	1	499	1	499	0.0	990
NNMFBEEG_00059	LFTS_00690	24.800	375	255	2	145	492	42	416	4.40e-25	103
# BLASTP 2.7.1+
# Query: NNMFBEEG_00060 putative NADH ubiquinone oxidoreductase, 20 kDa subunit
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NNMFBEEG_00060	LFTS_01755	100.000	169	0	0	1	169	1	169	5.89e-122	337
NNMFBEEG_00060	LFTS_00688	35.135	111	70	2	49	158	44	153	8.07e-16	67.4
# BLASTP 2.7.1+
# Query: NNMFBEEG_00061 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00062 putative cyclic nucleotide-binding protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00062	LFTS_01757	100.000	249	0	0	1	249	1	249	0.0	501
# BLASTP 2.7.1+
# Query: NNMFBEEG_00063 putative ATP-dependent DNA helicase MPH1
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00063	LFTS_01758	100.000	101	0	0	1	101	1	101	1.50e-72	206
# BLASTP 2.7.1+
# Query: NNMFBEEG_00064 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00065 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00066 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00067 prevent-host-death protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00067	LFTS_01761	100.000	81	0	0	1	81	1	81	1.23e-55	162
# BLASTP 2.7.1+
# Query: NNMFBEEG_00068 Ribonuclease VapC22
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NNMFBEEG_00068	LFTS_01762	100.000	133	0	0	1	133	1	133	8.87e-97	270
NNMFBEEG_00068	LFTS_00553	27.820	133	88	4	1	131	1	127	4.73e-11	52.8
# BLASTP 2.7.1+
# Query: NNMFBEEG_00069 50S ribosomal protein L17
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
NNMFBEEG_00069	LFTS_01763	100.000	63	0	0	1	63	1	63	1.04e-44	133
NNMFBEEG_00069	LFTS_01768	82.143	56	10	0	1	56	1	56	2.40e-30	101
NNMFBEEG_00069	LFTS_01224	61.905	63	24	0	1	63	1	63	2.85e-24	85.5
# BLASTP 2.7.1+
# Query: NNMFBEEG_00070 50S ribosomal protein L17
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
NNMFBEEG_00070	LFTS_01764	100.000	165	0	0	1	165	1	165	6.17e-122	337
NNMFBEEG_00070	LFTS_01768	92.437	119	8	1	6	123	55	173	1.74e-74	217
NNMFBEEG_00070	LFTS_01224	62.712	118	44	0	6	123	55	172	1.16e-48	152
# BLASTP 2.7.1+
# Query: NNMFBEEG_00071 plasmid stability protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00071	LFTS_01765	100.000	84	0	0	1	84	1	84	1.15e-56	165
# BLASTP 2.7.1+
# Query: NNMFBEEG_00072 putative nucleic acid-binding protein, contains PIN domain
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00072	LFTS_01766	100.000	140	0	0	1	140	1	140	5.72e-101	281
# BLASTP 2.7.1+
# Query: NNMFBEEG_00073 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00074 50S ribosomal protein L17
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
NNMFBEEG_00074	LFTS_01768	100.000	188	0	0	1	188	1	188	3.37e-139	382
NNMFBEEG_00074	LFTS_01224	65.957	188	63	1	1	188	1	187	6.76e-88	252
NNMFBEEG_00074	LFTS_01764	92.437	119	8	1	55	173	6	123	1.99e-74	217
NNMFBEEG_00074	LFTS_01763	82.143	56	10	0	1	56	1	56	7.18e-30	101
# BLASTP 2.7.1+
# Query: NNMFBEEG_00075 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00076 response regulator/putative metal-dependent phosphohydrolase
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
NNMFBEEG_00076	LFTS_01770	100.000	254	0	0	1	254	1	254	0.0	519
NNMFBEEG_00076	LFTS_00517	43.558	163	90	1	49	209	188	350	1.97e-38	134
NNMFBEEG_00076	LFTS_01059	32.821	195	118	3	24	205	10	204	8.87e-29	105
NNMFBEEG_00076	LFTS_00024	40.580	138	76	2	54	188	299	433	1.34e-25	100
NNMFBEEG_00076	LFTS_01149	36.306	157	99	1	54	209	163	319	2.02e-25	99.8
NNMFBEEG_00076	LFTS_00143	36.842	133	81	1	50	179	149	281	5.95e-21	87.0
NNMFBEEG_00076	LFTS_02235	34.969	163	100	4	54	212	160	320	7.44e-21	86.7
NNMFBEEG_00076	LFTS_02051	33.333	108	56	2	145	250	45	138	1.05e-14	65.5
NNMFBEEG_00076	LFTS_00367	31.288	163	106	3	54	212	169	329	1.76e-14	68.2
# BLASTP 2.7.1+
# Query: NNMFBEEG_00077 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00078 putative transcriptional regulator, TetR family
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00078	LFTS_01772	100.000	219	0	0	1	219	1	219	2.12e-164	448
# BLASTP 2.7.1+
# Query: NNMFBEEG_00079 hypothetical protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00079	LFTS_01773	100.000	120	0	0	1	120	1	120	3.86e-90	252
# BLASTP 2.7.1+
# Query: NNMFBEEG_00080 hypothetical protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NNMFBEEG_00080	LFTS_01774	100.000	367	0	0	1	367	1	367	0.0	743
NNMFBEEG_00080	LFTS_00181	23.934	305	201	9	52	356	65	338	8.28e-16	73.6
# BLASTP 2.7.1+
# Query: NNMFBEEG_00081 hypothetical protein
# Database: Lferr
# 0 hits found
# BLASTP 2.7.1+
# Query: NNMFBEEG_00082 radical SAM domain-containing protein
# Database: Lferr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NNMFBEEG_00082	LFTS_00622	25.156	481	306	18	6	471	3	444	8.58e-35	132
# BLASTP 2.7.1+
# Query: NNMFBEEG_00083 GHMP kinase
# Database: Lferr
